Country Name,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Pakistan,"Population ages 55-59, female (% of female population)",2.366989645,2.364000833,2.362321549,2.363078406,2.368850928,2.381190856,2.391177316,2.407662286,2.427058065,2.445400342,2.460756079,2.463402646,2.465413848,2.46799504,2.472831747,2.480662636,2.480197984,2.483581193,2.489351291,2.495866888,2.502283655,2.49556746,2.491186069,2.489333191,2.490564527,2.495186604,2.492813668,2.493914519,2.497296654,2.501719385,2.506747524,2.501331326,2.496819674,2.495775272,2.50217223,2.517509855,2.530060391,2.552998455,2.578165341,2.595007323,2.598632,2.582392685,2.559671188,2.534427241,2.511730707,2.494855611,2.472675318,2.454670127,2.44812387,2.463186809,2.504290518,2.558838051,2.636897056,2.728501114,2.81997237,2.903109328,2.966605369,3.025870711,3.080591225,3.130867468,3.17658432,3.202574033
Pakistan,"Population ages 15-64, total",25377854,25883537,26458336,27072891,27691373,28300238,28852394,29409523,29986630,30613922,31309927,32002377,32775323,33627449,34550658,35541452,36588030,37716975,38927959,40223612,41602470,43006426,44514516,46098492,47724124,49369766,50869087,52389442,53934615,55519221,57155102,58633640,60186630,61828663,63577879,65452270,67492399,69688336,72011853,74431099,76922551,79305975,81762462,84300616,86928659,89651022,92399584,95241842,98165302,101152817,104187043,107101806,110060746,113060252,116096389,119164298,122150863,125175221,128222837,131288856,134372752,137305958
Pakistan,"Population ages 0-14, female",8599687,8876403,9149558,9430486,9732032,10058007,10422821,10806989,11203635,11599074,11985257,12388198,12779180,13165563,13559713,13970060,14398082,14836667,15290098,15761609,16253921,16796168,17346936,17909163,18485141,19074027,19754984,20448392,21145680,21832726,22499834,23239631,23944624,24625554,25298347,25969947,26635388,27281971,27897063,28459146,28952893,29444874,29871892,30245133,30585221,30909058,31250244,31582823,31906919,32221021,32527060,32906563,33273522,33641958,34031701,34453546,34948211,35473213,36012866,36536787,37023502,37545464
Pakistan,"Mortality rate, infant, female (per 1,000 live births)",175.5,169.8,164.5,159.6,154.8,150.6,146.9,143.7,140.9,138.6,136.4,134.3,132.4,130.5,128.5,126.7,125,123.6,121.9,120.2,118.7,116.9,115.3,113.5,111.6,109.6,107.6,105.6,103.8,102.1,100.4,98.6,96.6,94.6,92.6,90.4,88,85.5,83,80.6,78.5,76.5,74.7,73.1,71.6,70.3,68.9,67.7,66.5,65.2,63.9,62.6,61,59.5,57.9,56.4,54.9,53.4,51.9,50.4,49,
Pakistan,Refugee population by country or territory of asylum,,,,,,,,,,,,,,,,,,,,400000,1428230,2375330,2877480,2901360,2500000,2732440,2882100,3159000,3257577,3275715,3255975,3099891,1629218,1479266,1055435,1202493,1202703,1202733,1202462,1202015,2001460,2198792,1227429,1124295,1290980,1084689,1044464,2035025,1780935,1740709,1900619,1702698,1638452,1616505,1505521,1561157,1352551,1393132,1404008,1419596,1438940,1491070
Pakistan,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.34000015,,15.85000038,,1.720000029,1.389999986,3.450000048,2.059999943,2.579999924,2.75999999,,12.55000019,10.47999954,21.43000031,,,9.630000114,17.17000008,,24.39999962
Pakistan,"Part time employment, male (% of total male employment)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.43999958,7.610000134,7.179999828,8.069999695,6.380000114,7.010000229,,6.840000153,5.429999828,5.409999847,6.380000114,,5.349999905,5.360000134,,6.389999866
Pakistan,Labor force with advanced education (% of total working-age population with advanced education),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.43000031,62.74000168,64.69999695,62.61000061,61.40999985,61.38000107,,64.34999847,61.61999893,69.01000214,,,61.20000076,64.66999817,,67.47000122
Pakistan,"Average working hours of children, working only, male, ages 7-14 (hours per week)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9,,,,,,,,,,
Pakistan,"Child employment in services, female (% of female economically active children ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.47,,,11.93,,,,,,,,,,
Pakistan,"Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.39,,,,,,,,,,
Pakistan,"Self-employed, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.80000305,74.83000183,74.62000275,74.05999756,75.16999817,74.77999878,66.65000153,74.80999756,74.69000244,66.56999969,66.58000183,62.70000076,62.52000046,68.80999756,68.63999939,73.37000275,75.11000061,77.31999969,77.54000092,79.30999756,78.63999939,77.05000305,75.36000061,73.47000122,75.16000366,76.01999664,73.87000275,71.59999847,70.26999664,,
Pakistan,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,,
Pakistan,Multidimensional poverty headcount ratio (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7,,40.8,,38.8,,,,,,,
Pakistan,Domestic private health expenditure (% of current health expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.09801483,62.84831619,57.48567581,68.57619476,69.15123749,73.75717926,80.47629547,74.91368103,75.77044678,75.02400208,73.03993988,69.79558563,66.84024811,67.58123779,68.80645752,68.69910431,68.35005951,66.67253113,63.67477798,60.920578,,
Pakistan,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,32,,,,,36,,,,,41,,43,,45,,
Pakistan,"Prevalence of severe wasting, weight for height (% of children under 5)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,5,,,,,,,,,5.8,,,,,,,,,,5.8,,3.3,,,,,2.4,,,
Pakistan,"People using safely managed sanitation services, urban (% of urban population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,"Prevalence of underweight, weight for age (% of children under 5)",,,,,,,,,,,,,,,,,,,,,,,,,,,44.4,,,,,38.4,35.3,,,34.2,,,,,,31.2,,,,,,,,,,31.4,,31.8,,,,,23.1,,,
Pakistan,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.6,,,,,
Pakistan,"Specialist surgical workforce (per 100,000 population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.29,,5.53,,,,,,,
Pakistan,Antiretroviral therapy coverage (% of people living with HIV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,4,5,1,1,2,2,2,3,3,3,3,4,5,6,8,9,12,12,
Pakistan,"Mortality rate, under-5, female (per 1,000 live births)",249.3,240.7,232.4,224.8,217.6,211.2,205.6,200.7,196.4,192.8,189.5,186.3,183.3,180.4,177.6,175,172.5,170.3,167.9,165.6,163.2,160.8,158.3,155.7,153,150.1,147.2,144.3,141.7,139,136.3,133.6,130.7,127.6,124.5,121.1,117.6,114,110.4,106.9,103.7,100.7,98,95.6,93.4,91.4,89.5,87.7,85.9,84,82.1,80.1,77.8,75.6,73.3,71.1,69,66.8,64.7,62.6,60.5,
Pakistan,Number of deaths ages 10-14 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14368,14823,15301,15738,16134,16474,16711,16897,17075,17226,17314,17350,17385,17420,17500,25257,17798,17967,18082,18177,18237,18201,18133,18051,17966,17854,17725,17582,17479,17362,17224,
Pakistan,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.52242279,,,,,,,,
Pakistan,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039960001,0.043579999,0.054809999,,0.054809999,0.055020001,0.00094,0.01116,,
Pakistan,"Trained teachers in lower secondary education, male (% of male teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.7287674,68.61135101,65.41957855,73.03993225,73.00804138,,
Pakistan,"Pupil-teacher ratio, secondary",,,,,,,,,,,,19.80668,19.79244,,,19.38727,18.09881,18.16321,17.01944,16.7224,17.42413,17.4922,17.5399,17.18223,16.89825,18.12253,,18.01691,,19.91443,19.46601,,,,,,,,,,,,,24.17249,26.1568,23.25057,,,,,,,23.33674,22.31446,21.401,21.12687,21.35147,19.38545,20.39658,,,
Pakistan,"Lower secondary completion rate, total (% of relevant age group)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.29571152,32.46274948,,,38.02843857,38.94070053,38.46149826,38.40102005,40.8381691,42.76747131,44.66860962,45.49245071,47.0014801,46.92578888,48.33433151,48.96841049,,
Pakistan,"Trained teachers in primary education, male (% of male teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.23609924,93.80851746,92.36815643,91.56928253,92.4601593,92.63748932,91.3441925,91.1674118,92.01924133,93.24112701,93.42780304,92.35269928,87.54428864,84.83634186,89.22100067,86.39962769,,
Pakistan,"Net intake rate in grade 1, male (% of official school-age population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.85748,90.16647,97.54223,95.9572,,,,
Pakistan,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",,,,,,,,,,,,,25.09979057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.39448929,59.97589874,,58.00460052,59.44559097,60.75590134,60.98812866,60.77471924,61.49995041,62.5163002,,62.5163002,60.43239975,47.23397064,55.12073898,,
Pakistan,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,,,,,,0.34691,0.357630014,0.385250002,0.38835001,0.396450013,0.408499986,0.400510013,0.445650011,0.458299994,0.460689992,0.468030006,0.476209998,0.462520003,0.46322,0.471890002,0.487489998,0.488029987,0.498149991,0.494610012,0.497209996,,,,,,,,,,,,,,,,0.783940017,0.804989994,0.811029971,0.830179989,0.821619987,0.817269981,0.817430019,0.814499974,0.829810023,0.832499981,0.839510024,0.845960021,0.848890007,0.87747997,,
Pakistan,Coverage of social insurance programs (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.815692683,,7.722063407,,,,6.008007702,,5.935106521,,,6.447974159,,,
Pakistan,Coverage of unemployment benefits and ALMP (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.928532064,,,
Pakistan,Taxes less subsidies on products (current LCU),1028000000,1263000000,1386000000,1563000000,1841000000,2033000000,2275000000,2924000000,2754000000,3364000000,4404000000,4785000000,4889000000,6078000000,6412000000,7626000000,10628000000,13766000000,16494000000,17071000000,23926000000,30365000000,32006000000,35975000000,45453000000,47093000000,48213000000,57048000000,74364000000,86607000000,96092000000,1.12E+11,1.33E+11,1.42E+11,1.60E+11,1.94E+11,1.90E+11,2.02E+11,1.97E+11,2.02E+11,2.76E+11,3.00E+11,3.19E+11,3.63E+11,4.13E+11,4.08E+11,5.00E+11,5.04E+11,2.83E+11,6.57E+11,6.18E+11,6.29E+11,6.85E+11,8.82E+11,1.14E+12,1.35E+12,2.22E+12,2.38E+12,2.68E+12,2.69E+12,2.79E+12,3.43E+12
Pakistan,"GNI, PPP (constant 2017 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44E+11,3.61E+11,3.89E+11,3.94E+11,4.08E+11,4.29E+11,4.49E+11,4.52E+11,4.61E+11,4.83E+11,5.06E+11,5.23E+11,5.35E+11,5.69E+11,6.15E+11,6.55E+11,6.94E+11,7.25E+11,7.38E+11,7.57E+11,7.75E+11,7.99E+11,8.27E+11,8.63E+11,9.03E+11,9.44E+11,9.96E+11,1.04E+12,1.11E+12,1.13E+12,1.12E+12,1.19E+12
Pakistan,"GDP per capita, PPP (current international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2162.576204,2282.489413,2445.255772,2478.132797,2554.181376,2661.654553,2762.031773,2757.859242,2779.726548,2842.366689,2951.413309,3047.3602,3096.723898,3262.952601,3521.261223,3780.600005,4033.583711,4244.829829,4301.397167,4353.232665,4379.058818,4494.809312,4523.142308,4618.694924,4770.644237,4921.89157,4963.526707,5091.087164,5420.695792,5542.208851,5426.019788,5877.64258
Pakistan,Forest rents (% of GDP),,,,,,,,,,,0.179625899,0.13433599,0.152419219,0.41732719,0.353850497,0.65245555,0.339058898,1.020754284,0.88396905,0.336518377,0.343881461,0.261737598,0.360950059,0.26468325,0.217567306,0.163743952,0.280229547,0.246559445,0.23176861,0.238030852,0.318424171,0.268178156,0.263807935,0.223178667,0.188064146,0.192060995,0.216256232,0.213935399,0.215857099,0.241210511,0.169241907,0.197936218,0.229954226,0.20036654,0.129457532,0.116885442,0.15178656,0.215196058,0.184562746,0.179997987,0.307279207,0.262668834,0.219181395,0.184688379,0.186150453,0.196970948,0.219298227,0.167269981,0.110029103,0.138411939,0.174338864,
Pakistan,"Adjusted net savings, including particulate emission damage (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257000000,3329000000,3282000000,775600000,2498000000,1851000000,916200000,1006000000,1870000000,1506000000,3898000000,5065000000,5587000000,7302000000,9758000000,8111000000,6328000000,6581000000,1100000000,6981000000,9118000000,11320000000,9282000000,12820000000,15470000000,20460000000,18990000000,14340000000,10780000000,9076000000,20350000000,
Pakistan,Adjusted savings: mineral depletion (current US$),,,,,,,,,,,476.13401,156.30193,50.608055,50.604081,429.23063,395.82716,0,1433.7625,0,1354.2653,0,0,5611.5997,5159.7971,5129.9743,8809.9468,4398.0823,3584.8948,3671.5114,3094.3646,4580.2159,0,0,0,0,3364847.6,1198742.6,13666.006,18715.93,81068.772,82503.653,53754.712,13205.532,1213011.4,10236609,16997379,45691193,47155244,43055157,27201853,54315629,71564558,51675688,30117180,22240499,13973170,20289874,47736831,66802028,65063144,71666889,
Pakistan,Textiles and clothing (% of value added in manufacturing),,,,44.80851064,39.91946997,37.99618135,33.40683782,32.29403958,33.55886333,35.46290069,38.19508763,35.15238716,36.09169241,40.24747206,36.1463969,31.87143041,27.53634562,24.18547782,23.23101238,23.44047491,22.10806499,20.66196152,19.46229091,18.87611028,17.77392772,19.07625458,20.7829518,19.00548241,21.72520768,24.56174488,27.47643572,30.42401429,,,,,26.12908399,,,,,33.329417,,,,,28.85919192,,,,,,,,,,29.61842983,29.61030772,29.61030772,,,
Pakistan,"Manufacturing, value added (current LCU)",2018000000,2278000000,2617000000,3025000000,3409000000,3766000000,4301000000,4719000000,5219000000,6046000000,6965000000,7723000000,8030000000,9963000000,13603000000,15891000000,17812000000,20389000000,23961000000,27344000000,33300000000,37446000000,44197000000,50200000000,60398000000,67596000000,75881000000,85850000000,1.01E+11,1.14E+11,1.32E+11,1.59E+11,1.87E+11,2.07E+11,2.47E+11,2.73E+11,3.10E+11,3.54E+11,3.93E+11,4.24E+11,4.34E+11,4.92E+11,5.22E+11,5.83E+11,7.29E+11,9.05E+11,1.07E+12,1.23E+12,1.57E+12,1.68E+12,1.94E+12,2.53E+12,2.81E+12,3.04E+12,3.41E+12,3.51E+12,3.67E+12,4.02E+12,4.55E+12,5.51E+12,5.43E+12,6.65E+12
Pakistan,External balance on goods and services (current US$),-226585468.3,-321293574.1,-331583368.3,-353632927.3,-399832003.4,-588828223.4,-353002939.9,-496640067.2,-326963460.7,-315833683.3,-274044519.1,-294204115.9,-138453590.5,34332734.32,-327474747.5,-1012323232,-1007373737,-1287878788,-1613232323,-2121212121,-2534646465,-2668888889,-3361895735,-2962440945,-3293781538,-3749340369,-2492684439,-1760384503,-2141612076,-2521853489,-2183424485,-709412942.8,-1541373257,-3157882542,-1433344082,-1644942725,-2864553779,-2927097662,-648129008,-1015745720,-922155109.9,-761027138.4,-65362130.56,494007170.9,1012767066,-4242439047,-10176488474,-9998334273,-18418712478,-12242099510,-10340078984,-10693394446,-17978012162,-15674981408,-15678383666,-17439641770,-22669621028,-30626235546,-37259762223,-32488392251,-24392047699,-34473317518
Pakistan,Gross fixed capital formation (% of GDP),10.52985325,13.07806047,14.44579781,17.25467078,20.39457758,21.47689038,17.62578415,16.57007821,15.19479841,13.78267915,14.31383636,13.87056762,12.46136118,11.33023173,12.04739961,14.58676236,17.46647848,17.64364132,16.42337836,16.21476028,16.81448806,17.14870092,16.84019262,16.94928743,16.48681998,16.50404421,17.01449084,17.47487681,16.47435774,17.30053459,17.2997501,17.34832451,18.58979598,19.11228812,17.83361102,17.03420615,17.37707253,16.34299876,15.04468834,13.9313887,15.97884052,15.80006578,14.51533152,15.07058908,14.83436161,16.1222386,17.73199402,17.18706472,17.60584829,15.94948282,14.20455753,12.52062765,13.4759584,13.35732977,13.03527124,14.10703213,14.23114447,14.62289108,15.35829084,13.78964497,13.2744772,12.77549339
Pakistan,Gross national expenditure (constant 2015 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,93144237526,97570759220,1.05E+11,1.09E+11,1.13E+11,1.13E+11,1.24E+11,1.29E+11,1.30E+11,1.38E+11,1.48E+11,1.50E+11,1.53E+11,1.58E+11,1.60E+11,1.64E+11,1.68E+11,1.74E+11,1.85E+11,2.05E+11,2.20E+11,2.28E+11,2.35E+11,2.35E+11,2.37E+11,2.42E+11,2.54E+11,2.62E+11,2.74E+11,2.88E+11,3.10E+11,3.31E+11,3.56E+11,3.65E+11,3.56E+11,3.78E+11
Pakistan,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,,,2.64,,2.61,,2.728695,,2.914099,,2.27,,,
Pakistan,Mobile cellular subscriptions (per 100 people),0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001857909,0.007672959,0.011851345,0.013665089,0.020489726,0.033095045,0.053426289,0.103028877,0.145425169,0.191606656,0.215319162,0.508709501,1.135766906,1.570544794,3.206151798,7.966864434,21.03768098,37.45749468,51.27891755,53.74829949,55.27994563,59.39479364,64.15589184,66.78696418,69.51282454,63.13069982,67.02750435,69.51482483,72.55706103,76.37688644,79.50676968,
Pakistan,Source data assessment of statistical capacity (scale 0 - 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,80,80,80,80,80,60,60,60,60,60,60,60,60,70,70,70,
Pakistan,CPIA building human resources rating (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3,3,3.5,3.5,3.5,3.5,3,3.5,3.5,3.5,3.5,3.5,3.5
Pakistan,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,Firms expected to give gifts in meetings with tax officials (% of firms),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.8,,,,,,28.8,,,,,,,,
Pakistan,"Time to import, documentary compliance (hours)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5714,105.5714,100,96,96,96,,
Pakistan,Informal payments to public officials (% of firms),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9,,,,,,45.8,,,,,,,,
Pakistan,Depth of credit information index (0=low to 8=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,7,7,7,7,,
Pakistan,Subsidies and other transfers (% of expense),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03851879,1.788447345,2.120504119,3.222941676,,,,,,,,,,,,,,,,,,,,,
Pakistan,Tax revenue (% of GDP),,,,,,,,,,,,,,10.30196171,11.7068852,10.94771683,11.03295388,11.02185004,11.5417333,12.28381602,13.3500442,13.53434269,12.67865461,12.7883267,13.26839796,12.32958529,13.47302014,,13.17122429,13.70804617,,,,,,,,12.74247296,12.8290938,13.16532006,9.096871301,,,,,,,,,,,,,,,,,,,,,
Pakistan,Social contributions (current LCU),,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Pakistan,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.46,,,25.19,,,34.03,,,,35.3
Pakistan,Wholesale price index (2010 = 100),1.56893514,1.6158463,1.641995219,1.657972209,1.683650447,1.797633585,1.970007259,2.080211878,2.076864817,2.174308763,2.193462846,2.313368714,2.552748993,3.24778726,3.973550507,4.878433848,5.2675858,5.756631101,6.106636371,6.700464156,7.597501335,8.424857361,8.780850535,9.427897644,10.31082658,10.61089484,11.13355582,12.05243182,13.22732265,14.3442065,15.57830035,17.44887647,18.71293728,20.6303559,24.69912207,27.85365158,30.94181632,34.40903129,36.39501766,37.78592409,39.29028398,41.08130663,42.30698956,45.08051888,48.88895731,53.15355496,57.66976827,62.41456916,78.21623603,83.89943127,100,118.8338307,127.2723689,137.1839631,143.7276874,140.1081142,142.4534039,147.3985022,159.601892,180.0123881,112.6808942,114.6545414
Pakistan,"Total reserves (includes gold, current US$)",327400600,261302470,269316859,307832196,254226648,230344688,208453006,165486080,258389140,332933120,194529622,198501968.3,323798402.1,590281469.8,688502075.4,562995171.9,684140446.8,715701866.6,795941588.1,1144047213,1567771125,1455323109,1812777233,2682849897,1610425670,1429436612,1464868891,1440835177,1192694259,1302246972,1046429501,1219792227,1523790726,1995445624,3715827397,2527544035,1307463615,1794513747,1625676185,2117468755,2087167574,4218132004,8795802481,11815604886,10718170457,11109358834,12878021928,15798067447,9024013987,13606125134,17255570040,17697925812,13688479776,7651260102,14306811155,20027864211,22027605270,18455861310,11837177726,16586046186,18521734364,22811522858
Pakistan,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,,,,,,,,,,,,,,,,,,94.25617981,,,,,94.68406677,,,,,95.11195374,,,,,96.61029816,,,,,102.3904495,,,,,107.4237747,,,,,111.6166153,,,,,115.2567291,,,,,122.6734543,118.2381439,,,
Pakistan,Urban population living in areas where elevation is below 5 meters (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.624409833,,,,,,,,,,0.632048004,,,,,,,,,,0.642210935,,,,,,,,,,,
Pakistan,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,100,,,,,100,,,,,100,100,100,100,100,100,100,100,,,,
Pakistan,Agricultural methane emissions (% of total),,,,,,,,,,,79.72895919,79.27163322,79.4607508,78.98998372,78.66841406,78.54145796,78.35807431,78.36851275,78.16647129,77.40880878,75.76143663,75.26195461,74.71282984,74.06271388,73.79778611,72.67880451,73.78410297,72.02600006,71.42455888,71.6642116,86.02700782,85.83786801,85.57268722,85.57114228,85.37642885,85.25138228,85.33529845,85.14839636,84.98078938,84.87727633,84.5819882,84.20417124,84.07976114,84.04781533,83.90400643,83.82625671,84.42817932,84.40817055,84.65685436,,,,,,,,,,,,,
Pakistan,CO2 emissions from gaseous fuel consumption (% of total),8.005181347,9.382036527,10.54189435,11.48742325,14.04353689,15.84358362,17.58975284,19.32687404,18.91491254,24.0256763,19.3762242,21.43651676,28.59356838,30.83821376,32.73412087,32.75426406,34.98715478,36.38550594,34.77833895,34.5145379,35.99771298,38.972391,37.05738107,36.19324902,34.09771541,32.82549553,32.84888032,31.37886157,31.37007874,34.39812308,37.89533661,39.8013298,38.16047221,36.57551532,37.45870557,34.00607277,35.45649732,36.09934057,35.94204946,34.93954734,37.00177087,37.95956718,43.79968035,52.01337214,51.26691614,52.23071423,48.16535854,44.44476207,46.29148987,46.19247692,53.24216968,56.01469359,53.33539896,52.37416127,48.59186634,46.13619048,41.5256222,,,,,
Pakistan,Electricity production from oil sources (% of total),,,,,,,,,,,,4.160063391,4.160063391,3.211173451,7.480141218,10.60255507,5.11627907,5.010572768,0.856565657,0.303372372,1.10858822,3.972108081,8.785617368,13.51474844,12.41256343,14.49810894,13.88878034,14.65352054,17.16478801,19.06014277,20.56645343,22.38776901,25.53779963,29.71014493,29.41275324,30.80745124,36.45496829,38.22057759,35.20358256,39.694436,39.49732809,35.97680519,32.1990912,15.73054559,15.78437212,20.15187602,28.534919,32.21584554,35.39010653,37.93638642,35.16062044,35.2949837,35.93029909,38.32679965,36.83684151,37.22499346,,,,,,
Pakistan,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",,,,,,,,,,,,,,,,,19.13367433,22.3233601,20.63608011,20.20486903,17.82895672,16.13141208,17.92993327,28.84427862,26.71402699,28.09336102,24.59062036,22.32235854,23.51717434,20.84835253,19.63031832,18.76825172,20.48512775,22.58166716,31.83024366,22.26603707,21.23842144,29.43521955,16.81837638,18.81013052,17.64673383,19.18347114,17.22217841,13.03524361,19.21852274,8.831451369,8.502021795,8.454337673,8.223742174,10.67864069,10.16840299,6.511569323,6.537050658,8.237205912,7.943746854,10.75428434,13.51051001,19.5982591,14.72373531,28.73944739,22.67484526,
Pakistan,Net official aid received (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,"Net official flows from UN agencies, UNAIDS (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259999.9905,610000.0143,1129999.995,500000,1009999.99,720000.0286,810000.0024,914198.8754,575279.8915,631531.0001,729389.0119,676331.4009,603900.0154,247316.3009,684590.6973,,
Pakistan,"Net financial flows, IMF nonconcessional (NFL, current US$)",,,,,,,,,,,,,,,,,55005056.8,27063797.3,34117751.1,-76550436,168346287.8,445988449.1,425420915.2,279532921.4,-74633620.2,-176794271.6,-347317931,-415589459.4,-318290499,386769414.8,-161808862.1,216900064.9,-161995754.7,-5590834.7,353533996.5,28719126.4,-167627163.6,-31094627.3,22122218.7,376432002.3,-88997224.4,336168986.3,73275257,-105922731.2,-312257069.8,-242144890.1,-105986953.7,-149839193.3,3084436582,3016441727,1360213201,-271652010.1,-2274823332,-2562234575,200247963.1,1590744540,1102316409,0,-212404516.8,862170370.8,453443359.9,
